"","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE","YEAR","ID_","CLASS_"
"4503","0","1","2","3","2","1","3","3",0,1,"2","2","2","3",2016,"1719","3"
"4504","0","2","2","1","2","1","2","1",1,0,"2","2","2","6",2016,"1730","2"
"4505","2","1","3","1","2",NA,"1","3",0,1,"2","2","2","6",2016,"1739","3"
"4506","6","1","1","1","2",NA,"1","2",0,0,"1","2","1","4",2016,"1744","2"
"4507","3","2","3","1","1","1","1","1",1,0,"2","2","2","6",2016,"1764","2"
"4508","1","2","1","2","1","1","2","1",0,0,"1","2","2","3",2016,"1766","3"
"4509","6","1","2","1","1",NA,"1","1",0,1,"3","3","3","3",2016,"1783","2"
"4510","0","2","3","2","1","1","1","3",0,0,"2","2","2","4",2016,"1804","3"
"4511","4","2","3","2","2","2","1","1",1,0,"2","2","2","6",2016,"1807","3"
"4512","3","2","3","2","2",NA,"2","2",0,0,"2","2","2","3",2016,"1815","3"
"4513","0","2","3","1","1",NA,"2","3",0,0,"2","2","2","6",2016,"1824","3"
"4514",NA,"2","1","2","1","1","2","1",0,0,"2","2","2","6",2016,"1838","2"
"4515","3","2","1","1","1","1","1","3",0,1,"2","1","1","6",2016,"1844","3"
"4516","4","1","1","2","2","2","1","3",0,0,"2","2","2","3",2016,"1851","3"
"4517","4","1","1","1","1","1","1","1",0,1,"2","2","2","3",2016,"1866","3"
"4518","3","1","1","2","2",NA,"2","2",0,1,"2","1","1","6",2016,"1867","3"
"4519","5","1","2","1","1","1","2","1",0,0,"1","1","1","6",2016,"1878","3"
"4520","6","3","1","2",NA,NA,"2","3",0,0,"2","2","2","3",2016,"1887","3"
"4521","6",NA,"1","2","2","2","1","3",0,0,"1","1","1","6",2016,"1891","3"
"4522","4","1","3","2","3","1","2","3",0,1,"2","1","1","3",2016,"1899","3"
"4523","0","1","1","3","2",NA,"3","2",0,1,"2","2","2","6",2016,"1911","3"
"4524","4","2","3","1","2","1","1","1",0,0,"1","2","1","3",2016,"1938","2"
"4525","5","1","2","3","3",NA,"3","3",0,1,"2","2","2","6",2016,"1950","1"
"4526","5","2","2","2","2","2","2","3",0,0,"1","1","1","6",2016,"1951","2"
"4527","5","2","2","1","1","1","1","1",0,0,"2","2","2","3",2016,"1966","4"
"4528","5","1","2","1","2","1","1","3",0,0,"1","2","2","3",2016,"1968","3"
"4529","5","2","3","2","1","1","1","1",0,0,"1","2","1","6",2016,"1985","2"
"4530","5","2","1","2","2","1","2","1",0,0,"1","2","1","6",2016,"1991","2"
"4531","1","2","1","1","2","2","2","1",0,0,"2","2","1","3",2016,"2007","2"
"4532","4","2","3","2","1",NA,"1","3",0,0,"2","2","2","3",2016,"2017","4"
"4533","4","1","2","1","1",NA,"1","3",0,1,"1","1","1","6",2016,"2031","3"
"4534","4","1","2","1","2","2","2","2",0,0,"2","1","2","3",2016,"2033","2"
"4535","6","1","2","1","2","1","2","2",0,0,"2","2","2","3",2016,"2042","3"
"4536","1","1","2","2","1","1","3","1",0,0,"2","2","2","6",2016,"2051","2"
"4537","6","2","1","1","1","1","1","1",0,0,NA,NA,NA,"6",2016,"2054","2"
"4538","0","2","2","2","1","1","2","1",0,1,"2","2","2","6",2016,"2063","3"
"4539","0","2","3","2","2",NA,"1","3",0,0,"2","2","2","6",2016,"2074","3"
"4540","1","2",NA,"2","1","1","2","1",0,0,"2","2","2","6",2016,"2075","3"
"4541","4","1","2","2","2","2","2","3",0,0,"1","1","1","3",2016,"2082","3"
"4542","5","1","1","2","1","1","1","3",0,0,"1","1","1","3",2016,"2085","2"
"4543","6","1","1","1","1","1","2","3",0,0,"1","1","1","6",2016,"2087","3"
"4544","6","2","2","1","1","1","1","1",0,0,"2","1","1","6",2016,"2089","3"
"4545","0","1","2","1","1",NA,"1","3",0,1,"2","1","2","3",2016,"2092","2"
"4546","4","1","1","2","2","1","3","1",0,1,"1","2","1","3",2016,"2101","2"
"4547","4","1","3","2","2","3","2","3",1,0,"1","2","1","6",2016,"2114","2"
"4548","4","1","1","3","1","1","1","3",0,0,"3","3","3","3",2016,"2124","3"
"4549","6","1","2","1","1","2","1","3",0,0,"1","2","2","3",2016,"2133","2"
"4550","3","2","3","2","2","2","3","3",0,0,"2","2","2","6",2016,"2136","2"
"4551","0","2","2","1","1","1","1","1",0,0,"2","2","2","6",2016,"2139","3"
"4552","6","1","2","3","2","3","3","2",0,1,"2","1","1","6",2016,"2167","1"
"4553","3","1","2","2","2","1","3","3",0,0,"2","2","2","3",2016,"2169","2"
"4554","6","2","3","1","2","1","1","3",0,0,"1","1","1","3",2016,"2171","3"
"4555","2","2","2","1","2",NA,"2","2",0,0,"2","2","2","3",2016,"2172","3"
"4556","2","2","2","2","1","2","1","1",0,0,"2","2","2","6",2016,"2189","3"
"4557","6","1","2","2","1","1","1","1",0,0,"1","1","1","6",2016,"2191","4"
"4558","0","3","3","1","2","2","1","1",1,0,"2","2","2","6",2016,"2193","3"
"4559","6","1","2","2","1",NA,"2","3",0,0,"3","3","3","3",2016,"2198","2"
"4560","2","2","1","2","1","2","2","3",0,1,"2","2","2","6",2016,"2209","2"
"4561","0","2","2","2","1",NA,"2","3",1,0,"2","1","1","3",2016,"2223","3"
"4562","1","2","3","2","1",NA,"2","1",1,0,"1","1","1","4",2016,"2226","3"
"4563","4","1","3","1","1","1","2","3",1,0,"1","1","2","6",2016,"2240","2"
"4564","6","1","2","1","1","1","1","3",0,0,NA,NA,NA,"6",2016,"2243","3"
"4565","0","1","2","1","1","3","2","3",0,1,"1","2","2","6",2016,"2259","3"
"4566","5","1","2","2","1","2","2","3",0,0,"1","2","1","4",2016,"2275","2"
"4567","5","1","2","2","1","1","2","2",0,0,"2","2","2","6",2016,"2284","2"
"4568","3","1","2","2","1","1","2","2",1,1,"1","1","1","6",2016,"2290","2"
"4569","0","2","2","2","2","2","2","3",0,0,"2","2","2","6",2016,"2296","2"
"4570","2","2","1","1","1","1","2","1",1,1,"2","2","2","6",2016,"2305","2"
"4571","0","1","1","3","2","2","3","2",0,0,"1","2","2","3",2016,"2309","2"
"4572","3","2","3","1","2","1","2","2",0,1,"2","2","2","3",2016,"2310","2"
"4573","0","2","3","1","1",NA,"1","3",1,0,"1","2","2","6",2016,"2314","3"
"4574","5","1","2","1","1","2","2","3",0,0,"2","2","2","2",2016,"2356","3"
"4575","1","2","3","2","2","2","1","3",0,0,"2","2","2","6",2016,"2364","3"
"4576","0","1","2","1","2","1","2","1",0,0,"1","2","2","3",2016,"2376","2"
"4577","1","2","2","1","1","1","2","1",0,0,"2","2","2","3",2016,"2385","3"
"4578","3","1","3","2","1","1","1","1",0,0,"2","1","1","6",2016,"2389","3"
"4579","5","1","1","1","1","1","1","1",0,0,"1","2","2","3",2016,"2391","3"
"4580","1","1","2","1","1","1","2","3",0,1,"2","2","2","6",2016,"2404","2"
"4581","6","2","1","2","1",NA,"2","3",0,0,"3","3","3","3",2016,"2416","2"
"4582","0","2","3","2","1","1","1","1",0,1,"1","2","2","6",2016,"2422","3"
"4583","5","2","1","1","1","1","1","3",1,0,"2","2","2","3",2016,"2426","2"
"4584","7","1","1","1","2","2","3","1",0,0,"1","2","1","3",2016,"2439","2"
"4585","1","2","3","3","1","2","1","3",0,0,"1","2","1","6",2016,"2441","3"
"4586","0","2",NA,"1","1","1","1","3",0,0,"1","1","2","3",2016,"2446","3"
"4587","1","2","3","1","1",NA,"2","1",0,1,"2","2","2","6",2016,"2468","1"
"4588","5","2","2","2","2","1","3","3",0,1,"2","2","2","3",2016,"2480","1"
"4589","4","1","2","2","1",NA,"2","2",0,0,"1","1","1","3",2016,"2484","2"
"4590","6","1","2","1","2","1","1","3",1,0,"1","1","1","3",2016,"2486","3"
"4591","4","2","2","2","2","1","1","1",0,0,"1","1","1","3",2016,"2491","2"
"4592","2","2","1","2","2","1","3","2",0,1,"2","2","2","6",2016,"2511","1"
"4593","3","1","2","2","2","1","2","2",1,NA,"2","2","1","3",2016,"2521","2"
"4594","1","1","1","1","1",NA,"3","1",0,0,"2","2","2","6",2016,"2524","2"
"4595","5","2","1","2","1","2","2","1",1,0,"2","2","2","6",2016,"2528","2"
"4596","6","1","2","2","1","1","2","1",0,0,"2","2","2","6",2016,"2537","2"
"4597","2","1","2","2","1","1","2","1",0,0,"1","1","2","6",2016,"2539","3"
"4598","6","2","1","1","2","2","1","1",0,0,"1","1","1","6",2016,"2540","3"
"4599","5","1","3","2","2","2","3","2",1,0,"1","1","1","6",2016,"2542","2"
"4600","1","2","2","2","2",NA,"1","2",0,0,"1","1","1","3",2016,"2553","3"
"4601","1","2","3","1","1","1","1","1",0,0,"2","2","1","3",2016,"2554","4"
"4602","6","1","1","2","1","1","2","2",0,0,"1","1","1","6",2016,"2555","3"
"4603","6","1","3","1","1","1","1","1",0,1,"1","1","1","6",2016,"2558","3"
"4604","5","1","1","1","2","3","2","1",0,0,"1","1","1","6",2016,"2564","3"
"4605","4","1","1","1","2","1","2","1",0,0,"3","3","3","6",2016,"2566","3"
"4606","0","1","1","2","1","2","2","1",1,0,"1","2","2","3",2016,"2571","2"
"4607","1","1",NA,"2","2","1","2","1",0,0,"2","2","2","6",2016,"2579","3"
"4608","0","3","1","3","1","2","3","1",1,1,"2","2","2","6",2016,"2592","2"
"4609","0","2","3","1","1","1","1","3",0,0,"1","1","1","3",2016,"2612","3"
"4610","5","2","3","2","1","1","1","1",0,0,"2","1","1","6",2016,"2615","3"
"4611","5","1","2","2","1","1","2","1",0,0,"1","1","1","6",2016,"2634","2"
"4612","6","1","2","1","1",NA,"1","3",0,0,"2","2","2","3",2016,"2653","2"
"4613","7","1","3","2","2","1","2","1",0,0,"1","1","1","3",2016,"2656","2"
"4614","5","1","2","1","1","1","2","1",0,0,"1","1","1","3",2016,"2670","2"
"4615","6","1","1","1","1","1","3","1",0,1,"3","3","3","3",2016,"2672","2"
"4616","1","1",NA,"2","1","1","2","2",1,1,"2","2","1","6",2016,"2675","3"
"4617","3","1","1","2","1","1","1","2",0,0,"1","1","2","3",2016,"2691","2"
"4618","1","1","2","2","2",NA,"1","3",1,0,"2","1","1","3",2016,"2697","4"
"4619","5","1","2","2","1","1","2","2",0,0,"2","1","1","6",2016,"2709","2"
"4620","3","1","2","1","1","1","1","1",0,0,"2","2","2","6",2016,"2715","3"
"4621","1","2","2","1","2","1","1","1",0,0,"1","1","1","6",2016,"2718","3"
"4622","2","1","2","2","1","1","2","1",0,0,"1","1","1","6",2016,"2721","2"
"4623","1","2","2","2","1","2","2","1",0,1,"2","2","1","6",2016,"2730","3"
"4624","5","1","2","1","1","1","1","1",0,0,"2","1","1","3",2016,"2734","2"
"4625","4","1","3","2","1","1","3","3",1,0,"1","1","1","6",2016,"2769","2"
"4626","5","1","1","1","1","1","1","1",1,1,"2","2","2","6",2016,"2775","2"
"4627","2","1","1","2","1","2","2","1",1,1,"1","1","2","3",2016,"2778","2"
"4628","1","2","1","3","2","1","2","3",0,0,"2","2","2","6",2016,"2786","2"
"4629","2","1","3","2","1",NA,"3","3",0,0,"1","1","1","3",2016,"2815","3"
"4630","4","2","2","1","1","1","2","3",0,0,"1","1","1","6",2016,"2833","2"
"4631","1","1","3","2","2","3","2","1",0,0,"2","1","1","3",2016,"2838","2"
"4632","3","2","3","2","2","1","2","3",1,0,"2","2","1","3",2016,"2843","2"
"4633","5","1","2","1","2","1","1","3",0,0,"2","1","2","6",2016,"2846","2"
"4634","3","1","2","1","2","2","2","3",0,1,"2","2","2","6",2016,"2850","2"
"4635","2","1","3","2","2","1","2","3",1,0,"2","1","1","6",2016,"2852","2"
"4636","1","1","3","2","2",NA,"1","3",0,0,"2","2","2","3",2016,"2855","3"
"4637","0","1","2","1","1","2","2","3",0,1,"2","2","2","6",2018,"14","2"
"4638","6","1","2","3","2",NA,"3","3",0,0,"2","2","2","3",2018,"32","3"
"4639","6","2","3","1","1","1","1","1",0,0,"2","2","2","6",2018,"36","2"
"4640","0","2",NA,"2","1",NA,"1","1",0,0,"2","2","2","6",2018,"44","3"
"4641","3","1",NA,"1","2",NA,"2","3",1,NA,"2","2","2","6",2018,"54","2"
"4642","1","3","2","2","2","2","1","3",0,0,"2","2","2","6",2018,"74","4"
"4643","3","1","2","1","2","1","1","3",0,1,"2","2","2","3",2018,"77","3"
"4644","0","1","3","2","1","1","2","3",0,0,"2","2","2","6",2018,"88","3"
"4645","0","1","1","2","2",NA,"1","1",0,0,"2","2","2","3",2018,"97","3"
"4646","2","2","3","2","2","3","1","1",1,0,"2","2","2","3",2018,"103","3"
"4647","4","2","2","1","1",NA,"1","1",0,0,"2","2","2","6",2018,"104","3"
"4648","3","2","2","1","2","1","2","1",0,0,"2","2","2","3",2018,"109","2"
"4649","3","1","3","2","3",NA,"2","1",0,0,"1","2","2","3",2018,"118","2"
"4650","4","1","3","2","1","1","2","1",0,1,"1","2","2","2",2018,"121","3"
"4651","2","1","2","2","1","1","2","2",0,0,"2","2","2","3",2018,"124","3"
"4652","0","2","3","2","1","1","3","2",0,0,"1","2","2","3",2018,"134","3"
"4653","3","1","3","3","1","3","3","2",1,0,"2","2","2","6",2018,"138","2"
"4654","1","2","3","2","1","2","2","3",1,1,"2","2","2","3",2018,"156","2"
"4655","1","1","2","3","1","2","2","2",0,0,"2","2","2","6",2018,"164","2"
"4656","0","2","3","1","1","1","1","1",1,0,"2","2","2","6",2018,"175","3"
"4657","1","1","3","1","2","1","2","1",0,1,"2","2","2","6",2018,"199","3"
"4658","0","2","3","1","2",NA,"1","2",0,0,"2","2","2","4",2018,"203","3"
"4659","3","1","2","1","2","2","2","2",0,1,"2","2","2","6",2018,"205","2"
"4660","1","2","2","3","2","2","3","3",1,0,"2","2","2","3",2018,"209","3"
"4661","3","1","2","1","2","1","1","1",0,0,"2","2","2","6",2018,"220","2"
"4662","6","1",NA,"2","2","1","2","1",0,0,"1","2","1","6",2018,"221","3"
"4663","0","1","3","2","2","2","2","3",0,0,"2","2","2","6",2018,"222","3"
"4664","3","1","2","1","1","1","1","3",1,1,"2","2","2","3",2018,"233","3"
"4665","5","2","3","2","2","2","2","1",1,0,"1","1","2","6",2018,"235","2"
"4666","5","2","1","1","1","1","2","3",0,1,"2","2","2","6",2018,"241","2"
"4667","2","2","3","2","1","2","2","3",0,0,"2","2","2","3",2018,"267","2"
"4668","0","1","3","1","1","1","1","1",1,0,"2","2","2","6",2018,"277","3"
"4669","7","1","3","1","2","1","1","1",0,0,"2","2","2","3",2018,"279","3"
"4670","2","2","3","1","2","2","3","1",1,0,"2","2","2","6",2018,"282","3"
"4671","5","1","3","1","1","2","2","3",0,0,"1","2","2","3",2018,"291","2"
"4672",NA,"1","2","1","1","1","1","3",0,0,"2","2","2","6",2018,"292","3"
"4673","6","1","1","2","2","1","1","3",0,0,NA,NA,NA,"2",2018,"302","3"
"4674","4","2","3","1","2",NA,"1","3",0,0,"2","2","2","3",2018,"310","3"
"4675","2","3","3","1","2","1","1","3",1,0,"2","2","1","3",2018,"314","3"
"4676","1","2","2","2","1","1","1","3",0,0,"2","2","2","6",2018,"332","3"
"4677","0","2","3","1","1","1","1","1",0,1,"2","2","2","6",2018,"338","4"
"4678","2","3","3","2","1","1","2","1",0,0,"2","2","2","6",2018,"339","4"
"4679","3","2","1","1","1","2","1","1",0,0,"2","2","2","3",2018,"343","4"
"4680","1","1","2","2","2","3","3","2",0,1,"2","2","2","3",2018,"350","1"
"4681","4","2","1","2","1",NA,"1","3",0,0,"2","2","1","3",2018,"353","4"
"4682","0","1","2","1","2","1","2","3",1,0,"2","2","2","6",2018,"356","2"
"4683","0","3","3","2","1","1","2","3",1,0,"2","2","2","6",2018,"372","4"
"4684","2","1","2","2","2",NA,"1","3",0,0,"1","2","2","3",2018,"376","3"
"4685","1","2","3","3","1","1","2","2",1,0,"2","2","2","6",2018,"384","3"
"4686","0","1","2","2","2","1","2","1",0,1,"2","2","2","6",2018,"389","3"
"4687","6","1","3","1","1","1","1","3",0,0,"1","1","1","3",2018,"396","4"
"4688","1","1","2","2","2","1","1","2",0,1,"2","2","2","4",2018,"422","3"
"4689","4","2","2","1","1","1","2","2",0,0,"2","2","2","3",2018,"426","3"
"4690","5","1","2","1","2","1","1","1",0,0,"1","1","1","6",2018,"432","3"
"4691","6","1","3","1","1","1","2","1",0,0,"1","2","2","6",2018,"438","3"
"4692","0","1","3","2","2","1","2","1",0,1,"2","2","2","6",2018,"442","2"
"4693","1","1","3","2","1","1","2","1",1,1,"2","2","2","6",2018,"452","1"
"4694","5","2","3","1","1",NA,"3","3",0,1,"2","2","2","6",2018,"458","2"
"4695","0","2","3","2","2","1","2","1",0,0,"2","2","2","6",2018,"461","3"
"4696","2","1","3","2","2","1","2","3",0,0,"1","2","2","6",2018,"477","2"
"4697","0","3","3","1","1","1","1","1",1,0,"2","2","2","3",2018,"492","4"
"4698","6","1","3","1","1",NA,"1","1",0,0,"1","1","2","6",2018,"494","3"
"4699","5","1","1","1","2","2","2","3",0,1,"1","2","2","6",2018,"503","3"
"4700","4","2","3","1","2","2","1","1",1,0,"1","2","2","6",2018,"504","2"
"4701","6",NA,"2","2","2",NA,"2","1",0,0,"1","2","2","3",2018,"506","3"
"4702","2","1","3","2","1","2","2","1",0,0,"1","2","1","6",2018,"509","3"
"4703","5","1","1","2","1","2","1","1",1,0,"1","1","1","6",2018,"516","4"
"4704","5","2","2","1","1",NA,"1","1",0,0,"2","2","2","6",2018,"517","3"
"4705","5","1","1","2","1",NA,"1","2",0,0,"1","1","1","6",2018,"521","2"
"4706","5","1","2","2","1","1","1","1",0,1,"1","1","1","6",2018,"525","3"
"4707","6","2","3","1","1","1","1","3",0,0,"1","1","1","3",2018,"534","3"
"4708","7","1","2","1","1","1","3","1",0,0,NA,NA,NA,"6",2018,"536","2"
"4709","4","1","2","2","2","2","3","3",0,0,"1","1","1","6",2018,"539","2"
"4710","2","1","2","3","1","1","3","1",1,1,"2","2","2","6",2018,"541","3"
"4711","2","1","3","2","1","1","1","1",1,0,"2","2","2","4",2018,"544","2"
"4712","3","2","3","2","2","2","2","3",0,1,"2","2","2","3",2018,"585","2"
"4713","1","1","3","2","1","1","3","1",0,1,"2","2","2","6",2018,"594","2"
"4714","3","2","2","1","2","1","1","3",0,1,"1","2","2","6",2018,"598","2"
"4715","6","2","1","2","1","1","2","1",0,1,"2","2","2","6",2018,"609","2"
"4716","1","1","2","2","2","1","2","1",0,1,"2","2","2","6",2018,"616","1"
"4717","2","1",NA,"2","2","2","3","2",0,1,"2","2","2","6",2018,"619","2"
"4718","3","1","3","1","1","1","1","1",0,1,"1","2","2","2",2018,"656","3"
"4719","3","2","3","1","1","2","1","1",1,1,"2","2","2","6",2018,"658","3"
"4720","3","1","2","2","2","4","2","2",0,1,"2","2","2","2",2018,"663","2"
"4721","5","1","2","2","2","3","2","1",0,0,"1","1","2","6",2018,"666","2"
"4722","7","1","2","1","1","1","1","1",0,0,"1","1","2","6",2018,"672","4"
"4723","0","1","2","2","1","2","3","2",0,0,"2","2","2","6",2018,"681","3"
"4724","4","2","2","2","1","1","2","3",0,0,"1","2","1","6",2018,"685","3"
"4725","1","2","2","2","2","2","3","2",1,1,"2","2","2","6",2018,"691","1"
"4726","5","2","1","2","2","2","2","2",0,1,"2","2","1","6",2018,"705","3"
"4727","0","2","1","3",NA,"2","3","3",0,1,"2","2","2","6",2018,"715","3"
"4728","5","2","2","1","1","2","2","1",0,0,"2","2","2","6",2018,"716","3"
"4729","2","1","2","1","2","1","1","1",0,0,"2","2","2","3",2018,"723","3"
"4730","2","1","2","1","2","2","1","1",0,0,"1","2","1","2",2018,"736","2"
"4731","6","1","3","2","1",NA,"1","3",0,0,"2","1","2","3",2018,"737","3"
"4732","0","1","1","1","2","1","2","1",1,0,"2","2","2","6",2018,"739","3"
"4733","2","1","3","1","1","1","2","1",0,1,"2","2","2","6",2018,"741","2"
"4734","2","2","1","2","2",NA,"1","1",0,1,"1","1","1","6",2018,"751","3"
"4735","3","2","3","2","1","2","2","3",0,1,"2","2","2","6",2018,"764","3"
"4736","0","2","3","2","2","1","2","1",0,0,"1","2","2","3",2018,"775","2"
"4737","1","2","3","2","1","2","2","1",1,0,"2","2","2","6",2018,"779","3"
"4738","1","1","2","1","1","1","2","3",0,1,"2","1","1","6",2018,"781","2"
"4739","6","1","2","1","1","1","3","2",1,0,"2","2","2","6",2018,"787","2"
"4740","5","1","3","1","2",NA,"1","3",0,1,"1","2","1","3",2018,"792","3"
"4741","3","1","2","2","1","3","2","1",0,0,"2","2","2","3",2018,"794","2"
"4742","2","1","2","2","1","2","2","2",1,0,"1","1","1","6",2018,"808","2"
"4743","0","1","2","1","1",NA,"2","3",0,0,"1","2","2","3",2018,"822","3"
"4744","3","1","3","2","1",NA,"2","3",0,0,"2","2","2","6",2018,"825","3"
"4745","1","2","3","1","2","2","1","2",1,0,"2","2","2","6",2018,"831","3"
"4746","6","1","2","1","1","1","2","3",0,0,"2","2","1","6",2018,"845","3"
"4747","3","1",NA,"1","1","2","2","3",1,0,"1","1","2","3",2018,"847","2"
"4748","1","1","2","2","1","2","2","3",0,1,"2","2","2","3",2018,"850","2"
"4749","5","1","2","1","1","1","1","1",0,0,"1","2","1","6",2018,"856","3"
"4750","4","2","1","2","1","2","1","3",0,0,"1","1","1","6",2018,"858","4"
"4751","6","2","2","1","2",NA,"1","3",0,1,"1","1","1","6",2018,"868","3"
"4752","2","2","2","1","2","1","2","3",0,0,"2","2","2","6",2018,"898","3"
"4753","6","1","1","1","1","1","1","2",0,0,"3","3","3","6",2018,"929","2"
"4754","5","1","2","1","2",NA,"1","3",1,0,"2","2","2","3",2018,"932","3"
"4755","6","2","2","1","1","1","2","3",0,1,"2","2","2","6",2018,"934","3"
"4756","4","1","1","1","1","1","1","3",0,1,"3","3","3","6",2018,"938","2"
"4757","3","1","3","2","2","1","2","1",0,0,"2","2","2","3",2018,"945","2"
"4758","1","1","1","1","2",NA,"3","2",0,1,"2","1","2","6",2018,"959","3"
"4759","3","1","2","1","1","2","2","1",1,1,"1","2","2","3",2018,"969","2"
"4760","4","1","2","3","2","1","2","1",1,0,"2","1","2","6",2018,"971","2"
"4761","4","2","2","1","1","1","1","1",0,0,"1","1","1","6",2018,"976","3"
"4762","4","1","2","1","1","1","1","1",1,0,"1","1","1","3",2018,"977","2"
"4763","4","2","3","2","1","1","2","3",1,0,"1","2","2","3",2018,"980","3"
"4764","6","1","2","3","3","2","1","3",0,0,"2","2","2","6",2018,"989","3"
"4765","6","2","1","2","2",NA,"1","1",0,1,"2","2","2","6",2018,"1003","3"
"4766","1","1","3","2","2","1","2","1",0,0,"2","2","2","6",2018,"1008","3"
"4767","4","1","1","1","1","1","2","3",0,0,"2","2","2","3",2018,"1016","3"
"4768","4","2","2","2","2","2","2","1",1,0,"2","2","2","6",2018,"1075","2"
"4769","3","2","3","2","1","1","1","3",0,0,"2","2","2","3",2018,"1084","3"
"4770","5","2","2","2","1","2","1","1",1,0,"2","2","2","6",2018,"1092","3"
"4771","6","1","3","1","1","1","2","1",0,0,"2","2","2","3",2018,"1095","3"
"4772","1","2","2","2","1","1","2","1",1,1,"2","2","2","6",2018,"1097","2"
"4773","5","1","1","2","2","2","2","3",0,0,"1","1","2","6",2018,"1108","2"
"4774","2","2","3","2","2","1","3","1",0,1,"2","2","2","6",2018,"1110","2"
"4775","1","1","2","1","1","2","1","1",0,1,"2","2","2","6",2018,"1126","3"
"4776","6","2","1","2","1","1","2","2",0,0,"2","2","2","4",2018,"1135","3"
"4777","6","2","1","1","1","1","1","1",1,0,"1","1","1","6",2018,"1137","2"
"4778","7","1",NA,"1","1","1","2","3",1,0,"2","2","2","3",2018,"1165","3"
"4779","5","2","1","2","2",NA,"2","2",0,1,"2","2","2","6",2018,"1169","3"
"4780","1","1","2","2","2","2","2","2",0,1,"2","2","2","6",2018,"1174","3"
"4781","6","2","2","2","1","1","1","3",0,1,"1","1","1","3",2018,"1183","2"
"4782","2","2","2","2","2",NA,"1","3",0,0,"2","2","2","3",2018,"1186","3"
"4783","6","1","2","2","2","1","2","3",0,0,"2","2","2","3",2018,"1191","3"
"4784","4","1","2","1","1",NA,"1","1",0,1,"1","1","1","3",2018,"1196","3"
"4785","1","2","2","1","1","1","2","1",0,0,"2","2","2","6",2018,"1199","3"
